title	paper_id	venue	issue	year	urls	doi	pages
Perfect is the enemy of test oracle.	FSE-2022-10	FSE	2022	2022	https://doi.org/10.1145/3540250.3549086	10.1145/3540250.3549086	12
Scenario-based test reduction and prioritization for multi-module autonomous driving systems.	FSE-2022-11	FSE	2022	2022	https://doi.org/10.1145/3540250.3549152	10.1145/3540250.3549152	12
MOSAT: finding safety violations of autonomous driving systems using multi-objective genetic algorithm.	FSE-2022-12	FSE	2022	2022	https://doi.org/10.1145/3540250.3549100	10.1145/3540250.3549100	13
Are we building on the rock? on the importance of data preprocessing for code summarization.	FSE-2022-13	FSE	2022	2022	https://doi.org/10.1145/3540250.3549145	10.1145/3540250.3549145	13
Correlates of programmer efficacy and their link to experience: a combined EEG and eye-tracking study.	FSE-2022-14	FSE	2022	2022	https://doi.org/10.1145/3540250.3549084	10.1145/3540250.3549084	12
What motivates software practitioners to contribute to inner source?	FSE-2022-15	FSE	2022	2022	https://doi.org/10.1145/3540250.3549148	10.1145/3540250.3549148	13
A retrospective study of one decade of artifact evaluations.	FSE-2022-16	FSE	2022	2022	https://doi.org/10.1145/3540250.3549172	10.1145/3540250.3549172	12
Quantifying community evolution in developer social networks.	FSE-2022-17	FSE	2022	2022	https://doi.org/10.1145/3540250.3549106	10.1145/3540250.3549106	13
Understanding skills for OSS communities on GitHub.	FSE-2022-18	FSE	2022	2022	https://doi.org/10.1145/3540250.3549082	10.1145/3540250.3549082	13
Accurate method and variable tracking in commit history.	FSE-2022-19	FSE	2022	2022	https://doi.org/10.1145/3540250.3549079	10.1145/3540250.3549079	13
Classifying edits to variability in source code.	FSE-2022-20	FSE	2022	2022	https://doi.org/10.1145/3540250.3549108	10.1145/3540250.3549108	13
The evolution of type annotations in python: an empirical study.	FSE-2022-21	FSE	2022	2022	https://doi.org/10.1145/3540250.3549114	10.1145/3540250.3549114	12
UTANGO: untangling commits with context-aware, graph-based, code change clustering learning model.	FSE-2022-22	FSE	2022	2022	https://doi.org/10.1145/3540250.3549171	10.1145/3540250.3549171	12
Static executes-before analysis for event driven programs.	FSE-2022-23	FSE	2022	2022	https://doi.org/10.1145/3540250.3549116	10.1145/3540250.3549116	12
Security code smells in apps: are we getting better?	FSE-2022-24	FSE	2022	2022	https://doi.org/10.1145/3540250.3549091	10.1145/3540250.3549091	11
Large-scale analysis of non-termination bugs in real-world OSS projects.	FSE-2022-25	FSE	2022	2022	https://doi.org/10.1145/3540250.3549129	10.1145/3540250.3549129	13
On-the-fly syntax highlighting using neural networks.	FSE-2022-26	FSE	2022	2022	https://doi.org/10.1145/3540250.3549109	10.1145/3540250.3549109	12
Declarative smart contracts.	FSE-2022-27	FSE	2022	2022	https://doi.org/10.1145/3540250.3549121	10.1145/3540250.3549121	13
Asynchronous technical interviews: reducing the effect of supervised think-aloud on communication ability.	FSE-2022-28	FSE	2022	2022	https://doi.org/10.1145/3540250.3549168	10.1145/3540250.3549168	12
How to formulate specific how-to questions in software development?	FSE-2022-29	FSE	2022	2022	https://doi.org/10.1145/3540250.3549160	10.1145/3540250.3549160	13
Pair programming conversations with agents vs. developers: challenges and opportunities for SE community.	FSE-2022-30	FSE	2022	2022	https://doi.org/10.1145/3540250.3549127	10.1145/3540250.3549127	13
Psychologically-inspired, unsupervised inference of perceptual groups of GUI widgets from GUI images.	FSE-2022-31	FSE	2022	2022	https://doi.org/10.1145/3540250.3549138	10.1145/3540250.3549138	12
Toward interactive bug reporting for (android app) end-users.	FSE-2022-32	FSE	2022	2022	https://doi.org/10.1145/3540250.3549131	10.1145/3540250.3549131	13
Understanding performance problems in deep learning systems.	FSE-2022-33	FSE	2022	2022	https://doi.org/10.1145/3540250.3549123	10.1145/3540250.3549123	13
API recommendation for machine learning libraries: how far are we?	FSE-2022-34	FSE	2022	2022	https://doi.org/10.1145/3540250.3549124	10.1145/3540250.3549124	12
No more fine-tuning? an experimental evaluation of prompt tuning in code intelligence.	FSE-2022-35	FSE	2022	2022	https://doi.org/10.1145/3540250.3549113	10.1145/3540250.3549113	13
Cross-device record and replay for Android apps.	FSE-2022-36	FSE	2022	2022	https://doi.org/10.1145/3540250.3549083	10.1145/3540250.3549083	13
Online testing of RESTful APIs: promises and challenges.	FSE-2022-37	FSE	2022	2022	https://doi.org/10.1145/3540250.3549144	10.1145/3540250.3549144	13
Avgust: automating usage-based test generation from videos of app executions.	FSE-2022-38	FSE	2022	2022	https://doi.org/10.1145/3540250.3549134	10.1145/3540250.3549134	13
Detecting non-crashing functional bugs in Android apps via deep-state differential analysis.	FSE-2022-39	FSE	2022	2022	https://doi.org/10.1145/3540250.3549170	10.1145/3540250.3549170	13
RoboFuzz: fuzzing robotic systems over robot operating system (ROS) for finding correctness bugs.	FSE-2022-40	FSE	2022	2022	https://doi.org/10.1145/3540250.3549164	10.1145/3540250.3549164	12
AgileCtrl: a self-adaptive framework for configuration tuning.	FSE-2022-41	FSE	2022	2022	https://doi.org/10.1145/3540250.3549136	10.1145/3540250.3549136	13
Using nudges to accelerate code reviews at scale.	FSE-2022-42	FSE	2022	2022	https://doi.org/10.1145/3540250.3549104	10.1145/3540250.3549104	11
First come first served: the impact of file position on code review.	FSE-2022-43	FSE	2022	2022	https://doi.org/10.1145/3540250.3549177	10.1145/3540250.3549177	12
Code, quality, and process metrics in graduated and retired ASFI projects.	FSE-2022-44	FSE	2022	2022	https://doi.org/10.1145/3540250.3549132	10.1145/3540250.3549132	12
CommentFinder: a simpler, faster, more accurate code review comments recommendation.	FSE-2022-45	FSE	2022	2022	https://doi.org/10.1145/3540250.3549119	10.1145/3540250.3549119	13
AutoPruner: transformer-based call graph pruning.	FSE-2022-46	FSE	2022	2022	https://doi.org/10.1145/3540250.3549175	10.1145/3540250.3549175	13
Lighting up supervised learning in user review-based code localization: dataset and benchmark.	FSE-2022-47	FSE	2022	2022	https://doi.org/10.1145/3540250.3549141	10.1145/3540250.3549141	13
CORMS: a GitHub and Gerrit based hybrid code reviewer recommendation approach for modern code review.	FSE-2022-48	FSE	2022	2022	https://doi.org/10.1145/3540250.3549115	10.1145/3540250.3549115	12
Hierarchical Bayesian multi-kernel learning for integrated classification and summarization of app reviews.	FSE-2022-49	FSE	2022	2022	https://doi.org/10.1145/3540250.3549174	10.1145/3540250.3549174	12
Semi-supervised pre-processing for learning-based traceability framework on real-world software projects.	FSE-2022-50	FSE	2022	2022	https://doi.org/10.1145/3540250.3549151	10.1145/3540250.3549151	13
Input invariants.	FSE-2022-51	FSE	2022	2022	https://doi.org/10.1145/3540250.3549139	10.1145/3540250.3549139	12
Modus: a Datalog dialect for building container images.	FSE-2022-52	FSE	2022	2022	https://doi.org/10.1145/3540250.3549133	10.1145/3540250.3549133	12
Multi-phase invariant synthesis.	FSE-2022-53	FSE	2022	2022	https://doi.org/10.1145/3540250.3549166	10.1145/3540250.3549166	13
Parasol: efficient parallel synthesis of large model spaces.	FSE-2022-54	FSE	2022	2022	https://doi.org/10.1145/3540250.3549157	10.1145/3540250.3549157	13
Neural termination analysis.	FSE-2022-55	FSE	2022	2022	https://doi.org/10.1145/3540250.3549120	10.1145/3540250.3549120	13
PaReco: patched clones and missed patches among the divergent variants of a software family.	FSE-2022-56	FSE	2022	2022	https://doi.org/10.1145/3540250.3549112	10.1145/3540250.3549112	13
Fault localization to detect co-change fixing locations.	FSE-2022-57	FSE	2022	2022	https://doi.org/10.1145/3540250.3549137	10.1145/3540250.3549137	13
The best of both worlds: integrating semantic features with expert features for defect prediction and localization.	FSE-2022-58	FSE	2022	2022	https://doi.org/10.1145/3540250.3549165	10.1145/3540250.3549165	12
An exploratory study on the predominant programming paradigms in Python code.	FSE-2022-59	FSE	2022	2022	https://doi.org/10.1145/3540250.3549158	10.1145/3540250.3549158	12
Making Python code idiomatic by automatic refactoring non-idiomatic Python code with pythonic idioms.	FSE-2022-60	FSE	2022	2022	https://doi.org/10.1145/3540250.3549143	10.1145/3540250.3549143	13
An empirical study of blockchain system vulnerabilities: modules, types, and patterns.	FSE-2022-61	FSE	2022	2022	https://doi.org/10.1145/3540250.3549105	10.1145/3540250.3549105	13
How to better utilize code graphs in semantic code search?	FSE-2022-62	FSE	2022	2022	https://doi.org/10.1145/3540250.3549087	10.1145/3540250.3549087	12
23 shades of self-admitted technical debt: an empirical study on machine learning software.	FSE-2022-63	FSE	2022	2022	https://doi.org/10.1145/3540250.3549088	10.1145/3540250.3549088	13
NeuDep: neural binary memory dependence analysis.	FSE-2022-64	FSE	2022	2022	https://doi.org/10.1145/3540250.3549147	10.1145/3540250.3549147	13
DynaPyt: a dynamic analysis framework for Python.	FSE-2022-65	FSE	2022	2022	https://doi.org/10.1145/3540250.3549126	10.1145/3540250.3549126	12
Cross-language Android permission specification.	FSE-2022-66	FSE	2022	2022	https://doi.org/10.1145/3540250.3549142	10.1145/3540250.3549142	12
Peahen: fast and precise static deadlock detection via context reduction.	FSE-2022-67	FSE	2022	2022	https://doi.org/10.1145/3540250.3549110	10.1145/3540250.3549110	13
A case study of implicit mentoring, its prevalence, and impact in Apache.	FSE-2022-68	FSE	2022	2022	https://doi.org/10.1145/3540250.3549167	10.1145/3540250.3549167	13
Software security during modern code review: the developer's perspective.	FSE-2022-69	FSE	2022	2022	https://doi.org/10.1145/3540250.3549135	10.1145/3540250.3549135	12
Program merge conflict resolution via neural transformers.	FSE-2022-70	FSE	2022	2022	https://doi.org/10.1145/3540250.3549163	10.1145/3540250.3549163	12
Automated unearthing of dangerous issue reports.	FSE-2022-71	FSE	2022	2022	https://doi.org/10.1145/3540250.3549156	10.1145/3540250.3549156	13
On the vulnerability proneness of multilingual code.	FSE-2022-72	FSE	2022	2022	https://doi.org/10.1145/3540250.3549173	10.1145/3540250.3549173	13
Tracking patches for open source software vulnerabilities.	FSE-2022-73	FSE	2022	2022	https://doi.org/10.1145/3540250.3549125	10.1145/3540250.3549125	12
DeJITLeak: eliminating JIT-induced timing side-channel leaks.	FSE-2022-74	FSE	2022	2022	https://doi.org/10.1145/3540250.3549150	10.1145/3540250.3549150	13
Quantitative relational modelling with QAlloy.	FSE-2022-75	FSE	2022	2022	https://doi.org/10.1145/3540250.3549154	10.1145/3540250.3549154	12
Demystifying the underground ecosystem of account registration bots.	FSE-2022-76	FSE	2022	2022	https://doi.org/10.1145/3540250.3549090	10.1145/3540250.3549090	13
Using graph neural networks for program termination.	FSE-2022-77	FSE	2022	2022	https://doi.org/10.1145/3540250.3549095	10.1145/3540250.3549095	12
PyTER: effective program repair for Python type errors.	FSE-2022-78	FSE	2022	2022	https://doi.org/10.1145/3540250.3549130	10.1145/3540250.3549130	13
VulRepair: a T5-based automated software vulnerability repair.	FSE-2022-79	FSE	2022	2022	https://doi.org/10.1145/3540250.3549098	10.1145/3540250.3549098	13
DeepDev-PERF: a deep learning-based approach for improving software performance.	FSE-2022-80	FSE	2022	2022	https://doi.org/10.1145/3540250.3549096	10.1145/3540250.3549096	11
Less training, more repairing please: revisiting automated program repair via zero-shot learning.	FSE-2022-81	FSE	2022	2022	https://doi.org/10.1145/3540250.3549101	10.1145/3540250.3549101	13
NL2Viz: natural language to visualization via constrained syntax-guided synthesis.	FSE-2022-82	FSE	2022	2022	https://doi.org/10.1145/3540250.3549140	10.1145/3540250.3549140	12
AccessiText: automated detection of text accessibility issues in Android apps.	FSE-2022-83	FSE	2022	2022	https://doi.org/10.1145/3540250.3549118	10.1145/3540250.3549118	12
Actionable and interpretable fault localization for recurring failures in online service systems.	FSE-2022-84	FSE	2022	2022	https://doi.org/10.1145/3540250.3549092	10.1145/3540250.3549092	13
AUGER: automatically generating review comments with pre-training models.	FSE-2022-85	FSE	2022	2022	https://doi.org/10.1145/3540250.3549099	10.1145/3540250.3549099	13
Automatically deriving JavaScript static analyzers from specifications using Meta-level static analysis.	FSE-2022-86	FSE	2022	2022	https://doi.org/10.1145/3540250.3549097	10.1145/3540250.3549097	13
Automating code review activities by large-scale pre-training.	FSE-2022-87	FSE	2022	2022	https://doi.org/10.1145/3540250.3549081	10.1145/3540250.3549081	13
Corporate dominance in open source ecosystems: a case study of OpenStack.	FSE-2022-88	FSE	2022	2022	https://doi.org/10.1145/3540250.3549117	10.1145/3540250.3549117	13
Detecting Simulink compiler bugs via controllable zombie blocks mutation.	FSE-2022-89	FSE	2022	2022	https://doi.org/10.1145/3540250.3549159	10.1145/3540250.3549159	12
Diet code is healthy: simplifying programs for pre-trained models of code.	FSE-2022-90	FSE	2022	2022	https://doi.org/10.1145/3540250.3549094	10.1145/3540250.3549094	12
Do bugs lead to unnaturalness of source code?	FSE-2022-91	FSE	2022	2022	https://doi.org/10.1145/3540250.3549149	10.1145/3540250.3549149	12
Generating realistic vulnerabilities via neural code editing: an empirical study.	FSE-2022-92	FSE	2022	2022	https://doi.org/10.1145/3540250.3549128	10.1145/3540250.3549128	13
Generic sensitivity: customizing context-sensitive pointer analysis for generics.	FSE-2022-93	FSE	2022	2022	https://doi.org/10.1145/3540250.3549122	10.1145/3540250.3549122	12
MAAT: a novel ensemble approach to addressing fairness and performance bugs for machine learning software.	FSE-2022-94	FSE	2022	2022	https://doi.org/10.1145/3540250.3549093	10.1145/3540250.3549093	13
Minerva: browser API fuzzing with dynamic mod-ref analysis.	FSE-2022-95	FSE	2022	2022	https://doi.org/10.1145/3540250.3549107	10.1145/3540250.3549107	13
NMTSloth: understanding and testing efficiency degradation of neural machine translation systems.	FSE-2022-96	FSE	2022	2022	https://doi.org/10.1145/3540250.3549102	10.1145/3540250.3549102	13
Putting them under microscope: a fine-grained approach for detecting redundant test cases in natural language.	FSE-2022-97	FSE	2022	2022	https://doi.org/10.1145/3540250.3549089	10.1145/3540250.3549089	12
RULER: discriminative and iterative adversarial training for deep neural network fairness.	FSE-2022-98	FSE	2022	2022	https://doi.org/10.1145/3540250.3549169	10.1145/3540250.3549169	12
SamplingCA: effective and efficient sampling-based pairwise testing for highly configurable software systems.	FSE-2022-99	FSE	2022	2022	https://doi.org/10.1145/3540250.3549155	10.1145/3540250.3549155	13
SPINE: a scalable log parser with feedback guidance.	FSE-2022-100	FSE	2022	2022	https://doi.org/10.1145/3540250.3549176	10.1145/3540250.3549176	11
SymMC: approximate model enumeration and counting using symmetry information for Alloy specifications.	FSE-2022-101	FSE	2022	2022	https://doi.org/10.1145/3540250.3549161	10.1145/3540250.3549161	12
